Id,Name,Platform,Year_of_Release,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,Critic_Count,User_Score,User_Count,Developer,Rating
12454,Daito Giken Koushiki Pachi-Slot Simulator: Ossu! Banchou Portable,PSP,2006.0,Misc,Daito,0.0,0.0,0.06,0.0,0.06,,,,,,
4578,Grandia,SAT,1997.0,Role-Playing,ESP,0.0,0.0,0.42,0.0,0.42,,,,,,
12729,MX vs. ATV Supercross Encore,PS4,2015.0,Sports,Nordic Games,0.0,0.05,0.0,0.01,0.06,42.0,8.0,4.1,9.0,Rainbow Studios,E
931,Madden NFL 06,XB,2005.0,Sports,Electronic Arts,1.75,0.03,0.0,0.08,1.86,86.0,39.0,6.7,41.0,EA Sports,E
5696,WarCraft II: The Dark Saga,PS,1997.0,Strategy,Electronic Arts,0.18,0.12,0.0,0.02,0.31,,,,,,
7577,Teenage Mutant Ninja Turtles: Danger of the Ooze,X360,2014.0,Adventure,Activision,0.11,0.07,0.0,0.02,0.2,,,6.4,7.0,WayForward,E10+
5459,Untold Legends: The Warriors Code,PSP,2006.0,Role-Playing,Ubisoft,0.14,0.12,0.0,0.08,0.33,65.0,46.0,8.3,28.0,Sony Online Entertainment,T
2292,Mini-Yonku Shining Scorpion: Let's & Go!!,SNES,1996.0,Racing,ASCII Entertainment,0.0,0.0,0.9,0.0,0.9,,,,,,
12375,Western Riding Academy,DS,2010.0,Simulation,Destineer,0.06,0.0,0.0,0.0,0.06,,,,,Snapdragon,E
956,Air Combat,PS,1995.0,Simulation,Sony Computer Entertainment,0.92,0.33,0.52,0.05,1.83,,,,,,
1356,Dead Space 2,PS3,2011.0,Shooter,Electronic Arts,0.73,0.48,0.0,0.21,1.42,89.0,78.0,8.4,535.0,Visceral Games,M
1902,Tom Clancy's Ghost Recon 2,PS2,2004.0,Shooter,Ubisoft,0.64,0.34,0.0,0.1,1.08,58.0,21.0,6.0,19.0,Ubisoft Shanghai/Paris,T
16417,Musou Tourou,PSP,2009.0,Strategy,Nippon Ichi Software,0.0,0.0,0.01,0.0,0.01,,,,,,
734,Star Wars: The Force Unleashed,PS3,2008.0,Action,LucasArts,1.01,0.85,0.0,0.35,2.21,71.0,47.0,6.6,233.0,LucasArts,T
13280,Deadliest Catch: Alaskan Storm,X360,2008.0,Sports,Navarre Corp,0.04,0.0,0.0,0.0,0.05,56.0,14.0,5.9,15.0,Liquid Dragon Studios,T
9690,NASCAR 2005: Chase for the Cup,GC,2004.0,Racing,Electronic Arts,0.1,0.02,0.0,0.0,0.12,,,,,,
5090,Monster Jam: Path of Destruction,DS,2010.0,Racing,Activision,0.34,0.0,0.0,0.03,0.37,,,,,Virtuos,E
12143,My Dress-Up,DS,2008.0,Misc,Oxygen Interactive,0.06,0.01,0.0,0.01,0.07,,,,,Oxygen Interactive,E10+
6512,Scene It? Twilight,Wii,2009.0,Misc,Konami Digital Entertainment,0.16,0.07,0.0,0.02,0.26,49.0,5.0,,,Artificial Mind and Movement,T
9948,Tales of Destiny 2,PSP,2007.0,Role-Playing,Namco Bandai Games,0.0,0.0,0.12,0.0,0.12,,,,,,
3932,My Word Coach,Wii,2007.0,Misc,Ubisoft,0.46,0.01,0.0,0.04,0.51,68.0,8.0,,,Ubisoft,E
13441,Brave Story: New Traveller (jp sales),PSP,2006.0,Role-Playing,Sony Computer Entertainment,0.0,0.0,0.05,0.0,0.05,,,,,,
14981,BlazBlue: Chrono Phantasma Extend,PSV,2015.0,Action,PQube,0.0,0.02,0.0,0.01,0.03,,,6.8,13.0,Arc System Works,T
14606,Darius Burst: Chronicle Saviours,PSV,2016.0,Action,Kadokawa Games,0.0,0.0,0.03,0.0,0.03,,,,,,
15006,Room Zoom: Race for Impact,XB,2004.0,Racing,Jaleco,0.02,0.01,0.0,0.0,0.02,,,,,,
9739,Super Robot Wars OG Saga: Masou Kishin II - Revelation of Evil God,PSP,,Strategy,,0.0,0.0,0.12,0.0,0.12,,,,,,
579,Midnight Club: Street Racing,PS2,2000.0,Racing,Take-Two Interactive,2.0,0.47,0.02,0.14,2.63,78.0,18.0,7.8,21.0,Angel Studios,T
2394,Tony Hawk's Project 8,PS2,2006.0,Sports,Activision,0.72,0.03,0.0,0.12,0.87,69.0,17.0,7.3,19.0,Shaba Games,T
8180,Full Auto 2: Battlelines,PS3,2006.0,Racing,Sega,0.14,0.02,0.0,0.02,0.18,67.0,43.0,7.6,25.0,Pseudo Interactive,T
13850,Super Black Bass Fishing,DS,2005.0,Sports,Majesco Entertainment,0.04,0.0,0.0,0.0,0.04,35.0,6.0,,,Starfish,E
4409,Petz: Catz 2,Wii,2007.0,Simulation,Ubisoft,0.4,0.01,0.0,0.03,0.44,,,5.8,6.0,Ubisoft,E
4840,Spore Hero,Wii,2009.0,Simulation,Electronic Arts,0.35,0.02,0.0,0.03,0.4,61.0,23.0,7.1,36.0,Maxis,E10+
15343,Veggy World,DS,2011.0,Shooter,Jack of All Games,0.02,0.0,0.0,0.0,0.02,,,,,Jack of All Games,E
15294,Steal Princess,DS,,Platform,Unknown,0.02,0.0,0.0,0.0,0.02,60.0,14.0,,,Climax Entertainment,E10+
13443,Clever Kids: Creepy Crawlies,DS,2009.0,Action,Midas Interactive Entertainment,0.0,0.04,0.0,0.0,0.05,,,,,,
8102,Daigasso! Band Brothers P,3DS,2013.0,Misc,Nintendo,0.0,0.0,0.18,0.0,0.18,,,,,,
5858,Famista '91,NES,1990.0,Sports,Namco Bandai Games,0.0,0.0,0.3,0.0,0.3,,,,,,
16429,Ultraman Fighting Evolution 3,PS2,2004.0,Fighting,Banpresto,0.0,0.0,0.01,0.0,0.01,,,,,,
14314,Super Hero Generation,PS3,2014.0,Role-Playing,Namco Bandai Games,0.0,0.0,0.03,0.0,0.03,,,,,,
4124,Jake Power: Fireman,DS,2008.0,Adventure,Ubisoft,0.08,0.35,0.0,0.05,0.48,,,,,Magic Pockets,E
1704,Mario vs. Donkey Kong 2: March of the Minis,DS,2006.0,Puzzle,Nintendo,0.73,0.03,0.36,0.07,1.19,76.0,32.0,7.9,17.0,"Nintendo, Nintendo Software Technology",E
13701,Way of the Samurai 2 Portable,PSP,2009.0,Action,Spike,0.0,0.0,0.04,0.0,0.04,,,,,,
12374,Tom Clancy's Splinter Cell: Pandora Tomorrow,GBA,2004.0,Action,Ubisoft,0.05,0.02,0.0,0.0,0.06,68.0,19.0,6.2,6.0,Ubisoft,T
11689,Aliens in the Attic,Wii,2009.0,Action,Playlogic Game Factory,0.07,0.0,0.0,0.01,0.08,,,,,Revistronic,E10+
14421,Pro Yakyuu Spirits 5 Kanzenban,PS3,2008.0,Sports,Konami Digital Entertainment,0.0,0.0,0.03,0.0,0.03,,,,,,
4832,WWE SmackDown! vs. RAW 2006,PSP,2005.0,Fighting,THQ,0.36,0.0,0.0,0.03,0.4,81.0,30.0,8.5,37.0,Yuke's,T
9964,Thousand Arms,PS,1998.0,Role-Playing,Atlus,0.06,0.04,0.0,0.01,0.12,,,,,,
16449,Natsuzora no Monologue,PSP,2013.0,Adventure,Otomate,0.0,0.0,0.01,0.0,0.01,,,,,,
10291,Final Fantasy I & II,NES,1994.0,Role-Playing,Square,0.0,0.0,0.11,0.0,0.11,,,,,,
7671,Backyard Hockey,GBA,2003.0,Sports,Atari,0.14,0.05,0.0,0.0,0.2,,,,,Mistic Software,E
14551,Klonoa 2: Dream Champ Tournament,GBA,2002.0,Platform,Namco Bandai Games,0.02,0.01,0.0,0.0,0.03,78.0,20.0,9.3,6.0,Namco,E
15491,Agatha Christie: The ABC Murders,PC,2016.0,Adventure,Microids,0.0,0.02,0.0,0.0,0.02,66.0,15.0,8.5,144.0,Artefacts Studio,
922,Toy Story Mania!,Wii,2009.0,Misc,Disney Interactive Studios,1.04,0.66,0.0,0.18,1.88,49.0,15.0,6.6,13.0,Papaya Studios,E
2434,Castlevania III: Dracula's Curse,NES,1989.0,Platform,Konami Digital Entertainment,0.4,0.07,0.37,0.01,0.85,,,,,,
1958,Mercenaries 2: World in Flames,X360,2008.0,Shooter,Electronic Arts,0.65,0.3,0.01,0.1,1.06,72.0,69.0,7.2,152.0,Pandemic Studios,T
12521,Unreal Tournament III,PC,2007.0,Shooter,Midway Games,0.0,0.05,0.0,0.01,0.06,83.0,41.0,8.0,523.0,Epic Games,M
10925,Shockwave Assault,PS,1995.0,Simulation,Electronic Arts,0.05,0.04,0.0,0.01,0.09,,,,,,
7336,Conflict Zone,PS2,2002.0,Strategy,Ubisoft,0.1,0.08,0.0,0.03,0.21,47.0,7.0,7.4,8.0,MASA Group,T
5522,Zaidan Houjin Nippon Kanji Nouryoku Kentei Kyoukai Kounin: KanKen DS 2 + Jouyou Kanji Jiten,DS,2007.0,Misc,Rocket Company,0.0,0.0,0.33,0.0,0.33,,,,,,
13266,Singularity,PC,2010.0,Shooter,Mastertronic,0.0,0.04,0.0,0.01,0.05,76.0,36.0,7.7,326.0,Raven Software,M
9675,Sleeping Dogs,PC,2012.0,Action,Square Enix ,0.06,0.05,0.0,0.01,0.12,81.0,23.0,8.2,1209.0,United Front Games,M
15620,The Crew: Wild Run,XOne,2015.0,Action,Ubisoft,0.0,0.02,0.0,0.0,0.02,65.0,5.0,6.6,21.0,Ivory Tower,T
5013,Silent Scope,PS2,2000.0,Shooter,Konami Digital Entertainment,0.19,0.15,0.0,0.05,0.38,63.0,23.0,,,KCET,M
11188,Risen 3: Titan Lords,PC,2014.0,Role-Playing,Deep Silver,0.0,0.08,0.0,0.0,0.09,65.0,49.0,5.7,822.0,Piranha Bytes,M
3798,Tom Clancy's Ghost Recon Advanced Warfighter 2,PSP,2007.0,Shooter,Ubisoft,0.35,0.09,0.0,0.08,0.53,61.0,12.0,6.4,9.0,"High Voltage Software, Ubisoft Paris",T
10459,Pro Evolution Soccer 2014,PC,2013.0,Action,Konami Digital Entertainment,0.0,0.1,0.0,0.01,0.1,74.0,9.0,4.4,239.0,Konami,E
4057,"Transformers: Revenge of the Fallen (XBox 360, PS3, & PC Versions)",PS2,2009.0,Shooter,Activision,0.25,0.01,0.0,0.22,0.49,,,,,,
4536,Backyard Baseball,GBA,2002.0,Sports,Atari,0.31,0.11,0.0,0.01,0.43,,,,,,
11600,Rapala Pro Bass Fishing 2010,PS2,2010.0,Sports,Activision,0.04,0.03,0.0,0.01,0.08,,,,,FUN Labs,E
3686,FIFA Soccer 07,XB,2006.0,Sports,Electronic Arts,0.16,0.35,0.0,0.04,0.54,,,,,,
1358,Metal Gear Rising: Revengeance,PS3,2013.0,Action,Konami Digital Entertainment,0.45,0.37,0.44,0.16,1.42,80.0,61.0,7.9,746.0,PlatinumGames,M
3551,True Crime: Streets of LA,GC,2003.0,Action,Activision,0.44,0.11,0.0,0.02,0.56,77.0,29.0,7.3,29.0,Exakt,M
8286,Tom Clancy's Ghost Recon: Future Soldier,PC,2012.0,Shooter,Ubisoft,0.05,0.1,0.0,0.02,0.17,71.0,13.0,4.9,368.0,Ubisoft Paris,M
5331,Lunar 2: Eternal Blue Complete,PS,1999.0,Role-Playing,Kadokawa Shoten,0.19,0.13,0.0,0.02,0.35,86.0,12.0,8.9,37.0,Game Arts,T
16091,Bomberman (jp sales),PSP,2006.0,Puzzle,Konami Digital Entertainment,0.0,0.0,0.01,0.0,0.01,,,,,,
5619,DiRT 2,PSP,2009.0,Racing,Sony Computer Entertainment,0.09,0.15,0.0,0.08,0.32,55.0,13.0,5.7,10.0,Codemasters,E10+
10516,Ride,XOne,2015.0,Racing,Milestone S.r.l.,0.04,0.05,0.0,0.01,0.1,54.0,9.0,5.3,17.0,Milestone S.r.l,E
7086,Dark Souls II,XOne,2015.0,Role-Playing,Namco Bandai Games,0.14,0.07,0.0,0.02,0.23,,,,,,
4372,Disney Guilty Party,Wii,2010.0,Misc,Disney Interactive Studios,0.42,0.0,0.0,0.03,0.45,78.0,13.0,8.0,4.0,Wideload Games Inc.,E
15173,Kingdom: Ikkitousen no Ken,PSP,2010.0,Action,Konami Digital Entertainment,0.0,0.0,0.02,0.0,0.02,,,,,,
5062,Peppa Pig: The Game,Wii,2009.0,Misc,Pinnacle,0.0,0.34,0.0,0.03,0.37,,,,,,
15307,Umineko no Naku Koro ni: Majo to Suiri no Rinbukyoku,PS3,2010.0,Adventure,Alchemist,0.0,0.0,0.02,0.0,0.02,,,,,,
13259,Jikkyou Oshaberi Parodius,SNES,1995.0,Shooter,Konami Digital Entertainment,0.0,0.0,0.05,0.0,0.05,,,,,,
2397,DiRT,X360,2007.0,Racing,Codemasters,0.38,0.4,0.0,0.09,0.87,83.0,59.0,7.4,94.0,Codemasters,E
16609,Naraku no Shiro,PS2,2008.0,Adventure,Nippon Ichi Software,0.0,0.0,0.01,0.0,0.01,,,,,,
16316,Bakumatsu Rock,PSP,2014.0,Action,Marvelous Entertainment,0.0,0.0,0.01,0.0,0.01,,,,,,
635,Twisted Metal 2,PS,1996.0,Racing,Sony Computer Entertainment,2.12,0.25,0.0,0.07,2.44,,,,,,
6134,Unreal Championship 2: The Liandri Conflict,XB,,Shooter,Midway Games,0.22,0.05,0.0,0.01,0.28,85.0,54.0,8.2,21.0,Epic Games,M
8780,Project Sylpheed: Arc of Deception,X360,2006.0,Shooter,Microsoft Game Studios,0.12,0.01,0.02,0.01,0.15,64.0,45.0,8.6,24.0,"Game Arts, Seta Corporation",T
8989,Cars: Mater-National Championship,X360,2007.0,Racing,THQ,0.13,0.0,0.0,0.01,0.14,58.0,9.0,7.8,6.0,Rainbow Studios,E
11176,Digimon World 4,GC,2005.0,Role-Playing,Namco Bandai Games,0.07,0.02,0.0,0.0,0.09,55.0,4.0,8.1,19.0,Bandai,E
1217,MVP Baseball 2005,PS2,2005.0,Sports,Electronic Arts,1.26,0.07,0.0,0.21,1.54,87.0,25.0,8.6,47.0,EA Sports,E
2837,Major League Baseball 2K7,X360,2007.0,Sports,Spike,0.67,0.0,0.0,0.06,0.72,79.0,31.0,7.1,34.0,Kush Games,E
14320,Street Supremacy,PSP,2005.0,Racing,Konami Digital Entertainment,0.03,0.0,0.0,0.0,0.03,41.0,31.0,,,Genki,E
10900,Beaterator,PSP,2009.0,Misc,Take-Two Interactive,0.06,0.02,0.0,0.02,0.09,80.0,44.0,7.8,12.0,Rockstar Leeds,E
15410,Wakeboarding Unleashed Featuring Shaun Murray,GBA,2003.0,Sports,Aspyr,0.01,0.01,0.0,0.0,0.02,67.0,7.0,,,Small Rockets,E
771,Super Mario RPG: Legend of the Seven Stars,SNES,1996.0,Role-Playing,Nintendo,0.66,0.0,1.45,0.03,2.14,,,,,,
891,X-Men Legends,PS2,2004.0,Role-Playing,Activision,1.0,0.72,0.0,0.21,1.93,79.0,48.0,8.5,69.0,Raven Software,T
387,Tekken 4,PS2,2002.0,Fighting,Namco Bandai Games,1.55,1.27,0.33,0.29,3.44,79.0,23.0,8.3,126.0,Namco,T
9334,The Guy Game,PS2,2004.0,Misc,Gathering of Developers,0.07,0.05,0.0,0.02,0.13,48.0,20.0,6.7,13.0,Top Heavy Studios,M
2395,NHL 2000,PS,1998.0,Sports,Electronic Arts,0.48,0.33,0.0,0.06,0.87,,,,,,
5248,Wipeout 2048,PSV,2012.0,Racing,Sony Computer Entertainment,0.13,0.17,0.0,0.05,0.35,79.0,63.0,8.2,191.0,Studio Liverpool,E10+
4689,Marvel Super Hero Squad,DS,2009.0,Fighting,THQ,0.36,0.02,0.0,0.03,0.41,61.0,4.0,2.8,4.0,THQ,E10+
16700,Breach,PC,2011.0,Shooter,Destineer,0.01,0.0,0.0,0.0,0.01,61.0,12.0,5.8,43.0,Atomic Games,T
1696,Disney's Chip 'n Dale: Rescue Rangers,NES,1990.0,Platform,Capcom,0.68,0.14,0.35,0.02,1.19,,,,,,
6054,One Piece Unlimited Cruise 2: Awakening of a Hero,Wii,2009.0,Action,Namco Bandai Games,0.0,0.1,0.17,0.02,0.29,,,,,,
10149,LEGO Ninjago: Shadow of Ronin,PSV,2015.0,Action,Warner Bros. Interactive Entertainment,0.01,0.08,0.0,0.02,0.11,70.0,5.0,,,TT Fusion,E10+
6891,Resident Evil Archives: Resident Evil Zero,Wii,2008.0,Action,Capcom,0.13,0.03,0.06,0.01,0.24,62.0,17.0,8.2,37.0,Capcom,M
10736,Code:Realize - Sousei no Himegimi,PSV,2014.0,Adventure,Idea Factory,0.05,0.0,0.03,0.02,0.1,,,,,,
12875,Dungeon Keeper 2,PC,1999.0,Action,Electronic Arts,0.0,0.05,0.0,0.01,0.05,,,8.8,100.0,Bullfrog Productions,M
658,Monopoly,PC,1994.0,Misc,Hasbro Interactive,1.49,0.81,0.0,0.1,2.39,,,,,,
12823,Ride to Hell,X360,2013.0,Racing,Deep Silver,0.04,0.01,0.0,0.01,0.06,19.0,14.0,1.3,433.0,"Eutechnyx, Deep Silver",M
2489,The Game of Life,PS,1998.0,Misc,Unknown,0.46,0.31,0.0,0.05,0.83,,,,,,
13924,A Ressha de Ikou DS,DS,2009.0,Simulation,ArtDink,0.0,0.0,0.04,0.0,0.04,,,,,,
1656,Super Street Fighter IV: 3D Edition,3DS,2011.0,Fighting,Capcom,0.55,0.44,0.14,0.09,1.21,85.0,69.0,8.1,206.0,Capcom,T
1917,Imagine: Fashion Designer New York,DS,2008.0,Simulation,Ubisoft,0.65,0.32,0.0,0.1,1.07,,,,,"Lexis Numerique, Virtual Toys",E
12455,Sudoku Ball Detective,DS,2009.0,Puzzle,Playlogic Game Factory,0.06,0.0,0.0,0.0,0.06,54.0,6.0,,,Whitebear,E10+
7884,Armored Core: For Answer,PS3,2008.0,Simulation,Ubisoft,0.06,0.02,0.1,0.01,0.19,62.0,22.0,7.6,31.0,From Software,T
5445,Mega Man ZX Advent,DS,2007.0,Platform,Capcom,0.22,0.0,0.09,0.02,0.33,78.0,27.0,8.6,32.0,Inti Creates,E10+
3578,Backyard NFL Football,GBA,2002.0,Sports,Infogrames,0.4,0.15,0.0,0.01,0.56,,,,,,
6006,Ken Griffey Jr.'s Slugfest,N64,1999.0,Sports,Nintendo,0.23,0.06,0.0,0.0,0.29,,,,,,
9565,All-Star Baseball 2004,XB,2003.0,Sports,Acclaim Entertainment,0.1,0.03,0.0,0.0,0.13,74.0,20.0,8.4,7.0,Acclaim,E
6216,Virtua Fighter 5 Online,X360,2007.0,Fighting,Sega,0.2,0.02,0.03,0.02,0.28,89.0,36.0,7.6,62.0,Sega AM2,T
6142,Jissen Pachi-Slot Hisshouhou! Moujuu-Oh S,PS2,2002.0,Misc,Sammy Corporation,0.0,0.0,0.28,0.0,0.28,,,,,,
247,Splatoon,WiiU,2015.0,Shooter,Nintendo,1.54,1.18,1.46,0.26,4.43,81.0,88.0,8.5,1184.0,Nintendo,E10+
12252,Parlor! Mini 2,SNES,1996.0,Misc,Nippon Telenet,0.0,0.0,0.07,0.0,0.07,,,,,,
2412,Wizards of Waverly Place,DS,2009.0,Misc,Disney Interactive Studios,0.59,0.2,0.0,0.08,0.86,58.0,7.0,,,Disney Interactive Studios,E
14496,Galleon: Islands of Mystery,XB,2004.0,Action,SCi,0.02,0.01,0.0,0.0,0.03,67.0,40.0,7.0,10.0,Confounding Factor,T
13670,Thrillville: Off the Rails,DS,2007.0,Strategy,LucasArts,0.03,0.01,0.0,0.0,0.04,59.0,6.0,6.2,5.0,DC Studios,E
8956,Earth Defense Force 2025,X360,2013.0,Shooter,D3Publisher,0.06,0.03,0.05,0.01,0.15,68.0,25.0,8.1,63.0,Sandlot,M
9607,Gungnir: Mayari no Gunshin to Eiyuu Sensou,PSP,2011.0,Role-Playing,Atlus,0.07,0.0,0.04,0.01,0.13,,,,,,
6238,Mobile Suit Gundam Side Story I: Senritsu no Blue,SAT,1996.0,Shooter,Namco Bandai Games,0.0,0.0,0.28,0.0,0.28,,,,,,
5159,Need for Speed: The Run,PC,2011.0,Action,Electronic Arts,0.09,0.21,0.0,0.07,0.36,69.0,18.0,5.8,338.0,Black Box,T
12847,Titan Quest,PC,2006.0,Role-Playing,THQ,0.01,0.04,0.0,0.01,0.06,77.0,51.0,8.1,387.0,Iron Lore Entertainment,T
668,Tony Hawk's Underground 2,PS2,2004.0,Sports,Activision,1.25,0.86,0.01,0.26,2.37,83.0,59.0,8.8,55.0,Neversoft Entertainment,T
5930,N3: Ninety-Nine Nights,X360,2006.0,Action,Microsoft Game Studios,0.2,0.02,0.05,0.02,0.3,,,,,,
10619,Codename: Kids Next Door: Operation V.I.D.E.O.G.A.M.E.,PS2,2005.0,Platform,Global Star,0.05,0.04,0.0,0.01,0.1,49.0,9.0,8.0,11.0,High Voltage Software,E10+
1506,Adventure,2600,,Adventure,Atari,1.21,0.08,0.0,0.01,1.3,,,,,,
15761,Disney Sports Football,GC,2002.0,Sports,Konami Digital Entertainment,0.01,0.0,0.0,0.0,0.02,59.0,8.0,,,KCEO,E
2612,The 7th Guest,PC,1992.0,Adventure,Virgin Interactive,0.02,0.77,0.0,0.0,0.78,,,,,Trilobyte,T
1091,Dragon Age: Origins,PS3,2009.0,Role-Playing,Electronic Arts,0.96,0.42,0.08,0.21,1.67,87.0,41.0,7.9,597.0,BioWare,M
13290,Reader Rabbit 2nd Grade,Wii,,Misc,Unknown,0.04,0.0,0.0,0.0,0.05,,,,,Graffiti Entertainment,E
16099,Wand of Fortune: Mirai e no Prologue Portable,PSP,2010.0,Adventure,Idea Factory,0.0,0.0,0.01,0.0,0.01,,,,,,
3206,Final Fantasy VII International,PS,1997.0,Role-Playing,Square,0.0,0.0,0.59,0.04,0.63,,,,,,
10079,The King of Fighters '99,PS,2000.0,Fighting,SNK,0.0,0.0,0.11,0.01,0.11,,,8.9,39.0,SNK,T
1183,Madden NFL 15,XOne,2014.0,Sports,Electronic Arts,1.31,0.09,0.0,0.16,1.57,80.0,19.0,6.4,138.0,EA Sports,E
16536,Alone in the Dark,PC,2008.0,Adventure,Atari,0.0,0.01,0.0,0.0,0.01,55.0,19.0,5.7,148.0,Eden Studios,M
241,Madden NFL 07,PS2,2006.0,Sports,Electronic Arts,3.63,0.24,0.01,0.61,4.49,84.0,29.0,8.2,39.0,EA Sports,E
10861,Little League World Series Baseball 2008,Wii,2008.0,Sports,Activision,0.09,0.0,0.0,0.01,0.09,70.0,8.0,8.0,6.0,Now Production,E
3617,Harvest Moon: The Tale of Two Towns,DS,2010.0,Simulation,Natsume,0.25,0.05,0.22,0.03,0.55,68.0,6.0,7.5,13.0,Marvelous Entertainment,E
13486,Short Track Racing: Trading Paint,PS2,2009.0,Racing,THQ,0.02,0.02,0.0,0.01,0.05,,,,,THQ,E
13848,Monster Band,DS,2008.0,Misc,Tivola,0.04,0.0,0.0,0.0,0.04,,,,,Novarama,E
7344,TRON: Evolution - Battle Grids,Wii,2010.0,Racing,Disney Interactive Studios,0.17,0.02,0.0,0.01,0.21,,,,,,
2831,Star Ocean: The Last Hope International,PS3,2010.0,Role-Playing,Square Enix,0.28,0.15,0.22,0.07,0.72,74.0,45.0,6.7,155.0,"Square Enix, Tri-Ace",T
14266,First Queen: Ornic Senki,SNES,1994.0,Role-Playing,Culture Brain,0.0,0.0,0.03,0.0,0.03,,,,,,
3646,Star Wars: Dark Forces,PS,1996.0,Shooter,LucasArts,0.31,0.21,0.0,0.04,0.55,,,,,,
11920,Game Center CX: Arino no Chousenjou 2,DS,2009.0,Action,Namco Bandai Games,0.0,0.0,0.07,0.0,0.07,,,,,,
564,Mortal Kombat,GEN,1992.0,Fighting,Arena Entertainment,1.95,0.63,0.0,0.09,2.67,,,,,,
4896,Donkey Konga 2,GC,2004.0,Misc,Nintendo,0.3,0.08,0.0,0.01,0.39,69.0,30.0,6.0,9.0,Namco,T
12198,Dragon Ball Z: Battle of Z,X360,2014.0,Fighting,Namco Bandai Games,0.01,0.05,0.0,0.0,0.07,53.0,17.0,5.1,44.0,Artdink,T
4968,ESPN College Hoops 2K5,XB,2004.0,Sports,Sega,0.29,0.08,0.0,0.01,0.38,86.0,18.0,8.3,11.0,Visual Concepts,E
2134,Medal of Honor: Underground,PS,2000.0,Shooter,Electronic Arts,0.54,0.37,0.0,0.06,0.97,86.0,16.0,9.0,44.0,Dreamworks Interactive,T
10828,Rio,X360,2011.0,Misc,THQ,0.05,0.03,0.0,0.01,0.09,60.0,16.0,7.0,7.0,Eurocom Entertainment Software,E10+
11960,Kane & Lynch 2: Dog Days,PC,2010.0,Shooter,Square Enix,0.0,0.06,0.0,0.01,0.07,,,,,,
3427,SpongeBob SquarePants featuring Nicktoons: Globs of Doom,PS2,2008.0,Action,THQ,0.29,0.22,0.0,0.07,0.58,,,,,Incinerator Games,E
2258,WWE SmackDown vs. Raw 2009,X360,2008.0,Fighting,THQ,0.58,0.26,0.0,0.08,0.92,79.0,47.0,7.1,34.0,Yuke's,T
4331,Lego Batman 3: Beyond Gotham,WiiU,2014.0,Action,Warner Bros. Interactive Entertainment,0.21,0.21,0.0,0.04,0.45,,,7.0,20.0,TT Games,E10+
14447,Brothers Conflict: Brilliant Blue,PSP,2013.0,Adventure,Idea Factory,0.0,0.0,0.03,0.0,0.03,,,,,,
11631,ZhuZhu Babies,DS,2011.0,Simulation,Activision,0.06,0.01,0.0,0.01,0.08,,,,,Activision,E
6070,Romance of the Three Kingdoms III: Dragon of Destiny,SNES,1992.0,Strategy,Tecmo Koei,0.0,0.0,0.29,0.0,0.29,,,,,,
12309,Cosmos Chaos!,DS,2010.0,Misc,Mentor Interactive,0.06,0.0,0.0,0.0,0.06,,,,,,
15049,Omega Quintet,PS4,2014.0,Role-Playing,Compile Heart,0.0,0.0,0.02,0.0,0.02,58.0,22.0,7.1,81.0,Compile Heart,T
12740,Gormiti: The Lords of Nature!,DS,2010.0,Adventure,Konami Digital Entertainment,0.05,0.0,0.0,0.0,0.06,,,,,,
12215,Nobunaga no Yabou: Tendou with Power-Up Kit,PS3,2011.0,Strategy,Tecmo Koei,0.0,0.0,0.07,0.0,0.07,,,,,,
3508,Titanfall 2,XOne,2016.0,Shooter,Electronic Arts,0.37,0.15,0.0,0.05,0.57,87.0,31.0,8.0,261.0,Respawn Entertainment,M
12595,Mobile Suit Gundam: Gundam vs. Zeta Gundam,PS2,2004.0,Shooter,Namco Bandai Games,0.03,0.02,0.0,0.01,0.06,57.0,16.0,8.6,11.0,Capcom,T
1908,Dragon Ball Z: Taiketsu,GBA,2003.0,Fighting,Atari,0.77,0.29,0.0,0.02,1.08,40.0,23.0,6.1,22.0,Webfoot Technologies,T
7287,Afrika,PS3,2008.0,Adventure,Unknown,0.12,0.0,0.08,0.01,0.22,63.0,12.0,6.2,34.0,Rhino Studios,E10+
1862,NBA Live 2001,PS2,2001.0,Sports,Electronic Arts,0.52,0.4,0.04,0.13,1.1,74.0,18.0,,,EA Sports,E
2522,The Lord of the Rings: War in the North,PS3,,Action,Warner Bros. Interactive Entertainment,0.25,0.42,0.01,0.13,0.82,63.0,33.0,7.0,100.0,Snowblind Studios,M
361,WWF SmackDown!,PS,2000.0,Fighting,THQ,2.01,1.35,0.06,0.16,3.58,,,,,,
5908,The Sims 2: Pets,PS2,2006.0,Simulation,Electronic Arts,0.02,0.01,0.0,0.27,0.3,68.0,27.0,8.0,25.0,Maxis,T
11847,SpongeBob's Truth or Square,X360,2009.0,Action,THQ,0.03,0.04,0.0,0.0,0.07,,,6.5,15.0,Heavy Iron Studios,E
5738,WipEout Pulse,PSP,2007.0,Racing,Sony Computer Entertainment,0.13,0.12,0.0,0.06,0.31,82.0,40.0,8.6,31.0,Studio Liverpool,E10+
4023,The Matrix: Path of Neo,PS2,2005.0,Action,Atari,0.41,0.01,0.0,0.07,0.49,69.0,42.0,7.9,42.0,Shiny Entertainment,T
6097,Tigger's Honey Hunt,PS,2000.0,Platform,Ubisoft,0.16,0.11,0.0,0.02,0.28,,,,,,
